"Date","Simple Date","Outdoor Temperature (°F)","Feels Like (°F)","Dew Point (°F)","Wind Speed (mph)","Wind Gust (mph)","Wind Direction (°)","Hourly Rain (in/hr)","Daily Rain (in)","24 Hour Rain (in)","Relative Pressure (inHg)","Outdoor Humidity (%)","Growing Degree Days (days)","Absolute Pressure (inHg)"
2022-07-21T21:17:00-05:00,2022-07-21 21:17:00,67.5,67.5,54,2,4.7,0,0,0,0,29.74,62,,28.07
2022-07-21T21:02:00-05:00,2022-07-21 21:02:00,68.5,67.8,53.6,2.5,6.9,0,0,0,0,29.74,59,,28.07
2022-07-21T20:47:00-05:00,2022-07-21 20:47:00,69.1,68.5,54.2,2.2,7.2,0,0,0,0,29.74,59,,28.07
2022-07-21T20:32:00-05:00,2022-07-21 20:32:00,70,69.4,54.1,1.8,4.5,0,0,0,0,29.73,57,,28.07
2022-07-21T20:17:00-05:00,2022-07-21 20:17:00,71.4,70.8,53.9,2.5,7.2,0,0,0,0,29.73,54,,28.07
2022-07-21T20:02:00-05:00,2022-07-21 20:02:00,73,72.4,54.3,2.5,8.5,0,0,0,0,29.71,52,,28.06
2022-07-21T19:47:00-05:00,2022-07-21 19:47:00,73.9,73.3,53.5,3.8,11.2,0,0,0,0,29.71,49,,28.06
2022-07-21T19:32:00-05:00,2022-07-21 19:32:00,74.8,74.2,53.8,3.4,10.3,0,0,0,0,29.71,48,,28.06
2022-07-21T19:17:00-05:00,2022-07-21 19:17:00,75.6,75.1,53.9,4.5,12.3,0,0,0,0,29.7,47,,28.06
2022-07-21T19:02:00-05:00,2022-07-21 19:02:00,76.3,75.8,54,4.5,12.1,0,0,0,0,29.7,46,,28.06
2022-07-21T18:47:00-05:00,2022-07-21 18:47:00,76.5,76,54.2,4.5,14.3,0,0,0,0,29.7,46,,28.06
2022-07-21T18:32:00-05:00,2022-07-21 18:32:00,76.8,76.3,53.8,4.7,15.2,0,0,0,0,29.7,45,,28.06
2022-07-21T18:17:00-05:00,2022-07-21 18:17:00,77,76.5,54,5.4,17,0,0,0,0,29.7,45,,28.06
2022-07-21T18:02:00-05:00,2022-07-21 18:02:00,77.7,77.2,53.4,5.1,13.6,0,0,0,0,29.69,43,,28.05
2022-07-21T17:47:00-05:00,2022-07-21 17:47:00,77.7,77.2,53.4,5.1,14.8,0,0,0,0,29.69,43,,28.05
2022-07-21T17:32:00-05:00,2022-07-21 17:32:00,78.1,77.6,53.1,4.7,13.2,0,0,0,0,29.69,42,,28.05
2022-07-21T17:17:00-05:00,2022-07-21 17:17:00,78.1,77.5,51.8,5.6,15,0,0,0,0,29.69,40,,28.05
2022-07-21T17:02:00-05:00,2022-07-21 17:02:00,78.4,77.8,51.4,5.4,14.3,0,0,0,0,29.69,39,,28.05
2022-07-21T16:47:00-05:00,2022-07-21 16:47:00,78.3,77.8,52.6,5.8,15.2,0,0,0,0,29.69,41,,28.05
2022-07-21T16:32:00-05:00,2022-07-21 16:32:00,78.8,78.3,52.4,5.8,13.2,0,0,0,0,29.68,40,,28.05
2022-07-21T16:17:00-05:00,2022-07-21 16:17:00,78.4,77.9,53.4,5.4,17.7,0,0,0,0,29.7,42,,28.06
2022-07-21T16:02:00-05:00,2022-07-21 16:02:00,78.6,78,52.2,6,22.1,0,0,0,0,29.7,40,,28.06
2022-07-21T15:47:00-05:00,2022-07-21 15:47:00,79,78.4,51.9,6.3,19,0,0,0,0,29.69,39,,28.06
2022-07-21T15:32:00-05:00,2022-07-21 15:32:00,78.4,77.9,52.7,7.4,17.7,0,0,0,0,29.7,41,,28.06
2022-07-21T15:17:00-05:00,2022-07-21 15:17:00,78.4,77.9,52.7,5.8,19.9,0,0,0,0,29.7,41,,28.06
2022-07-21T15:02:00-05:00,2022-07-21 15:02:00,78.4,77.9,52.7,6.7,18.6,0,0,0,0,29.7,41,,28.06
2022-07-21T14:47:00-05:00,2022-07-21 14:47:00,78.4,78,54.7,5.8,17,0,0,0,0,29.7,44,,28.06
2022-07-21T14:32:00-05:00,2022-07-21 14:32:00,78.8,78.5,55.6,5.1,17,0,0,0,0,29.69,45,,28.06
2022-07-21T14:17:00-05:00,2022-07-21 14:17:00,77.7,77.4,55.8,5.4,13.2,0,0,0,0,29.7,47,,28.06
2022-07-21T14:02:00-05:00,2022-07-21 14:02:00,77.9,77.6,56.6,4.7,14.5,0,0,0,0,29.7,48,,28.06
2022-07-21T13:47:00-05:00,2022-07-21 13:47:00,75.9,75.5,55.9,5.4,16.3,0,0,0,0,29.7,50,,28.06
2022-07-21T13:32:00-05:00,2022-07-21 13:32:00,74.5,74.1,55.7,3.8,11.2,0,0,0,0.01,29.71,52,,28.06
2022-07-21T13:17:00-05:00,2022-07-21 13:17:00,74.8,74.3,54.9,4.3,11.6,0,0,0,0.01,29.71,50,,28.06
2022-07-21T13:02:00-05:00,2022-07-21 13:02:00,75.7,75.4,56.3,5.4,13.6,0,0,0,0.01,29.7,51,,28.06
2022-07-21T12:47:00-05:00,2022-07-21 12:47:00,73.8,73.5,57.1,4.7,12.1,0,0,0,0.01,29.71,56,,28.06
2022-07-21T12:32:00-05:00,2022-07-21 12:32:00,73.9,73.5,56.2,5.8,17,0,0,0,0.01,29.71,54,,28.06
2022-07-21T12:17:00-05:00,2022-07-21 12:17:00,73.6,73.2,55.9,6.3,16.8,0,0,0,0.01,29.71,54,,28.06
2022-07-21T12:02:00-05:00,2022-07-21 12:02:00,73.9,73.5,55.7,4.9,15.4,0,0,0,0.01,29.71,53,,28.06
2022-07-21T11:47:00-05:00,2022-07-21 11:47:00,75.2,74.9,56.9,3.8,10.7,0,0,0,0.01,29.7,53,,28.05
2022-07-21T11:32:00-05:00,2022-07-21 11:32:00,72.3,71.9,55.7,4.9,13.2,0,0,0,0.01,29.7,56,,28.05
2022-07-21T11:17:00-05:00,2022-07-21 11:17:00,73.4,73.1,57.2,4.7,16.1,0,0,0,0.01,29.7,57,,28.05
2022-07-21T11:02:00-05:00,2022-07-21 11:02:00,72.7,72.4,57.5,3.6,14.8,0,0,0,0.01,29.7,59,,28.05
2022-07-21T10:47:00-05:00,2022-07-21 10:47:00,74.1,73.8,57.4,3.8,10.5,0,0,0,0.01,29.7,56,,28.05
2022-07-21T10:32:00-05:00,2022-07-21 10:32:00,74.1,74,58.8,3.6,11.6,0,0,0,0.01,29.7,59,,28.05
2022-07-21T10:17:00-05:00,2022-07-21 10:17:00,73.4,73.3,59.1,4,10.3,0,0,0,0.01,29.69,61,,28.04
2022-07-21T10:02:00-05:00,2022-07-21 10:02:00,72.5,72.4,59.2,3.8,8.7,0,0,0,0.01,29.69,63,,28.04
2022-07-21T09:47:00-05:00,2022-07-21 09:47:00,71.4,71.3,59,4.5,11.4,0,0,0,0.01,29.7,65,,28.04
2022-07-21T09:32:00-05:00,2022-07-21 09:32:00,71.1,71.1,59.6,3.4,8.5,0,0,0,0.01,29.7,67,,28.04
2022-07-20T23:47:00-05:00,2022-07-20 23:47:00,66.2,66.2,59.8,2.5,7.4,0,0,0.04,0.04,29.64,80,,27.97
2022-07-20T23:32:00-05:00,2022-07-20 23:32:00,66.4,66.4,60.4,2,5.4,0,0,0.04,0.04,29.64,81,,27.97
2022-07-20T23:17:00-05:00,2022-07-20 23:17:00,66.9,66.9,60.5,2.5,6,0,0,0.04,0.04,29.64,80,,27.97
2022-07-20T23:02:00-05:00,2022-07-20 23:02:00,66.7,66.7,60.3,2.5,9.2,0,0,0.04,0.04,29.64,80,,27.97
2022-07-20T22:47:00-05:00,2022-07-20 22:47:00,63.1,63.1,59.8,1.8,8.9,0,0,0.04,0.04,29.65,89,,27.97
2022-07-20T22:17:00-05:00,2022-07-20 22:17:00,63,63,59.4,0,0,0,0,0.04,0.04,29.65,88,,27.97
2022-07-20T22:02:00-05:00,2022-07-20 22:02:00,63.5,63.5,59.9,0,1.6,0,0,0.04,0.04,29.65,88,,27.97
2022-07-20T21:47:00-05:00,2022-07-20 21:47:00,63.1,63.1,59.2,0,2,0,0,0.04,0.04,29.65,87,,27.97
2022-07-20T21:32:00-05:00,2022-07-20 21:32:00,64,64,59.4,0,0,0,0,0.04,0.04,29.65,85,,27.97
2022-07-20T21:17:00-05:00,2022-07-20 21:17:00,64.9,64.9,60.3,0,0,0,0,0.04,0.04,29.63,85,,27.96
2022-07-20T21:02:00-05:00,2022-07-20 21:02:00,66.9,66.9,60.2,0,0,0,0,0.04,0.04,29.62,79,,27.95
2022-07-20T20:47:00-05:00,2022-07-20 20:47:00,69.3,69.3,59.5,0.4,2.5,0,0,0.04,0.04,29.61,71,,27.95
2022-07-20T20:32:00-05:00,2022-07-20 20:32:00,70.9,70.8,59.4,1.6,4.5,0,0,0.04,0.04,29.6,67,,27.95
2022-07-20T20:17:00-05:00,2022-07-20 20:17:00,72.1,72,59.2,1.6,6.5,0,0,0.04,0.04,29.59,64,,27.94
2022-07-20T20:02:00-05:00,2022-07-20 20:02:00,73.2,73.1,58.9,2,7.2,0,0,0.04,0.04,29.58,61,,27.94
2022-07-20T19:47:00-05:00,2022-07-20 19:47:00,74.1,73.9,58.4,2.7,8.3,0,0,0.04,0.05,29.58,58,,27.94
2022-07-20T19:32:00-05:00,2022-07-20 19:32:00,74.5,74.3,57.8,3.8,13.6,0,0,0.04,0.05,29.58,56,,27.94
2022-07-20T19:17:00-05:00,2022-07-20 19:17:00,75,74.7,57.2,3.6,10.7,0,0,0.04,0.05,29.57,54,,27.93
2022-07-20T19:02:00-05:00,2022-07-20 19:02:00,75.4,75.1,57.1,4,12.1,0,0,0.04,0.05,29.57,53,,27.93
2022-07-20T18:47:00-05:00,2022-07-20 18:47:00,75.9,75.7,57.5,4,14.5,0,0,0.04,0.05,29.57,53,,27.93
2022-07-20T18:32:00-05:00,2022-07-20 18:32:00,76.3,76.1,57.4,4.9,15.9,0,0,0.04,0.05,29.56,52,,27.93
2022-07-20T18:17:00-05:00,2022-07-20 18:17:00,76.8,76.6,57.8,5.4,16.8,0,0,0.04,0.05,29.55,52,,27.92
2022-07-20T18:02:00-05:00,2022-07-20 18:02:00,77.4,77.3,58.9,5.8,15.9,0,0,0.04,0.05,29.55,53,,27.92
2022-07-20T17:47:00-05:00,2022-07-20 17:47:00,77.7,77.7,59.7,4.7,13.2,0,0,0.04,0.05,29.54,54,,27.91
2022-07-20T17:32:00-05:00,2022-07-20 17:32:00,77.5,77.4,59,4.7,14.5,0,0,0.04,0.05,29.54,53,,27.91
2022-07-20T17:17:00-05:00,2022-07-20 17:17:00,77.5,77.5,59.5,5.6,14.3,0,0,0.04,0.05,29.53,54,,27.9
2022-07-20T17:02:00-05:00,2022-07-20 17:02:00,78.3,78.3,59.7,6.7,17.9,0,0,0.04,0.05,29.53,53,,27.9
2022-07-20T16:47:00-05:00,2022-07-20 16:47:00,78.8,79.1,62.8,5.6,20.1,0,0,0.04,0.05,29.51,58,,27.89
2022-07-20T16:32:00-05:00,2022-07-20 16:32:00,78.3,78.7,63.7,4.7,17.2,0,0,0.04,0.05,29.52,61,,27.89
2022-07-20T16:17:00-05:00,2022-07-20 16:17:00,78.1,78.6,64.9,4.9,15.9,0,0,0.04,0.05,29.52,64,,27.89
2022-07-20T16:02:00-05:00,2022-07-20 16:02:00,78.1,78.8,66.2,5.4,18.1,0,0,0.04,0.05,29.51,67,,27.88
2022-07-20T15:47:00-05:00,2022-07-20 15:47:00,76.5,77.1,65.6,5.6,17.9,0,0,0.04,0.05,29.51,69,,27.88
2022-07-20T15:32:00-05:00,2022-07-20 15:32:00,76.5,77.2,66.4,4.3,11.2,0,0,0.04,0.05,29.51,71,,27.88
2022-07-20T15:17:00-05:00,2022-07-20 15:17:00,75.7,76.4,66,5.4,16.1,0,0,0.04,0.05,29.5,72,,27.87
2022-07-20T15:02:00-05:00,2022-07-20 15:02:00,74.5,75.3,66.8,4,14.3,0,0,0.04,0.07,29.51,77,,27.87
2022-07-20T14:47:00-05:00,2022-07-20 14:47:00,72.7,73.6,67.2,2.5,10.7,0,0,0.04,0.07,29.51,83,,27.87
2022-07-20T14:32:00-05:00,2022-07-20 14:32:00,71.2,72,66.5,2.7,10.7,0,0,0.04,0.07,29.52,85,,27.87
2022-07-20T14:17:00-05:00,2022-07-20 14:17:00,70.9,71.7,66.5,3.4,14.8,0,0,0.04,0.07,29.53,86,,27.88
2022-07-20T14:02:00-05:00,2022-07-20 14:02:00,69.4,70.2,66,2.7,11,0,0,0.04,0.07,29.53,89,,27.88
2022-07-20T13:47:00-05:00,2022-07-20 13:47:00,67.5,67.5,65.1,3.4,12.8,0,0,0.03,0.06,29.54,92,,27.88
2022-07-20T13:32:00-05:00,2022-07-20 13:32:00,66.7,66.7,64.9,4.7,17.9,0,0.03,0.03,0.07,29.54,94,,27.88
2022-07-20T13:17:00-05:00,2022-07-20 13:17:00,66.4,66.4,64.9,4,13,0,0,0.03,0.06,29.53,95,,27.87
2022-07-20T13:02:00-05:00,2022-07-20 13:02:00,66.4,66.4,64.9,3.6,10.5,0,0,0.03,0.06,29.52,95,,27.86
2022-07-20T12:47:00-05:00,2022-07-20 12:47:00,67.5,67.5,65.4,4.3,13,0,0,0.03,0.06,29.51,93,,27.85
2022-07-20T12:32:00-05:00,2022-07-20 12:32:00,66.9,66.9,65.4,4.3,13.9,0,0,0.03,0.06,29.51,95,,27.85
2022-07-20T12:17:00-05:00,2022-07-20 12:17:00,66,66,65.1,4,14.1,0,0,0.03,0.06,29.51,97,,27.85
2022-07-20T12:02:00-05:00,2022-07-20 12:02:00,66,66,65.1,4,11.9,0,0,0.03,0.06,29.5,97,,27.84
2022-07-20T11:47:00-05:00,2022-07-20 11:47:00,66,66,65.1,3.1,10.5,0,0,0.03,0.06,29.5,97,,27.84
2022-07-20T11:32:00-05:00,2022-07-20 11:32:00,66,66,65.1,3.1,12.1,0,0,0.03,0.06,29.5,97,,27.84
2022-07-20T11:17:00-05:00,2022-07-20 11:17:00,66.2,66.2,65.3,3.1,8.9,0,0,0.03,0.06,29.49,97,,27.83
2022-07-20T11:02:00-05:00,2022-07-20 11:02:00,66.2,66.2,65.3,2.9,8.5,0,0,0.03,0.06,29.48,97,,27.82
2022-07-20T10:47:00-05:00,2022-07-20 10:47:00,65.1,65.1,64.5,2.2,8.5,0,0,0.03,0.06,29.48,98,,27.82
2022-07-20T10:32:00-05:00,2022-07-20 10:32:00,64.9,64.9,64.3,2.2,9.6,0,0,0.03,0.06,29.47,98,,27.81
2022-07-20T10:17:00-05:00,2022-07-20 10:17:00,64.8,64.8,63.9,2.2,8.5,0,0,0.03,0.06,29.47,97,,27.81
2022-07-20T10:02:00-05:00,2022-07-20 10:02:00,64.9,64.9,63.7,2.2,7.6,0,0,0.03,0.06,29.47,96,,27.81
2022-07-20T09:47:00-05:00,2022-07-20 09:47:00,64.6,64.6,63.4,2.7,11.2,0,0,0.03,0.06,29.46,96,,27.8
2022-07-20T09:32:00-05:00,2022-07-20 09:32:00,64.4,64.4,63.2,3.4,10.3,0,0,0.03,0.06,29.46,96,,27.8
2022-07-19T23:47:00-05:00,2022-07-19 23:47:00,61.7,61.7,60.8,0,1.3,0,0,0.03,0.03,29.44,97,,27.77
2022-07-19T23:32:00-05:00,2022-07-19 23:32:00,62.1,62.1,60.9,0,0,0,0,0.03,0.03,29.44,96,,27.77
2022-07-19T23:17:00-05:00,2022-07-19 23:17:00,62.8,62.8,61.6,0,0,0,0,0.03,0.03,29.44,96,,27.77
2022-07-19T23:02:00-05:00,2022-07-19 23:02:00,63.1,63.1,61.9,0,0,0,0,0.03,0.03,29.44,96,,27.77
2022-07-19T22:47:00-05:00,2022-07-19 22:47:00,63.7,63.7,61.9,0,0,0,0,0.03,0.03,29.45,94,,27.78
2022-07-19T22:32:00-05:00,2022-07-19 22:32:00,64.9,64.9,62.2,0,0,0,0,0.03,0.03,29.43,91,,27.77
2022-07-19T22:17:00-05:00,2022-07-19 22:17:00,66,66,62.3,0,1.6,0,0,0.03,0.03,29.43,88,,27.77
2022-07-19T22:02:00-05:00,2022-07-19 22:02:00,66.6,66.6,62.6,0,2,0,0,0.03,0.03,29.43,87,,27.77
2022-07-19T21:47:00-05:00,2022-07-19 21:47:00,67.3,67.3,62.6,0.4,2.9,0,0,0.03,0.03,29.42,85,,27.77
2022-07-19T21:32:00-05:00,2022-07-19 21:32:00,67.8,67.8,62.8,2,6.7,0,0,0.03,0.03,29.42,84,,27.77
2022-07-19T21:17:00-05:00,2022-07-19 21:17:00,68.4,68.8,63,2.7,6.3,0,0,0.03,0.03,29.42,83,,27.77
2022-07-19T21:02:00-05:00,2022-07-19 21:02:00,68.9,69.4,63.5,2.2,9.2,0,0,0.03,0.03,29.43,83,,27.78
2022-07-19T20:47:00-05:00,2022-07-19 20:47:00,69.3,69.8,63.6,1.8,6.7,0,0,0.03,0.03,29.43,82,,27.78
2022-07-19T20:32:00-05:00,2022-07-19 20:32:00,69.4,69.9,63.7,2,6.3,0,0,0.03,0.03,29.44,82,,27.79
2022-07-19T20:17:00-05:00,2022-07-19 20:17:00,69.6,70.1,63.5,2.9,9.2,0,0,0.03,0.03,29.43,81,,27.78
2022-07-19T20:02:00-05:00,2022-07-19 20:02:00,70,70.5,63.5,4.5,13.2,0,0,0.03,0.03,29.43,80,,27.78
2022-07-19T19:47:00-05:00,2022-07-19 19:47:00,71.2,71.8,65.1,7.6,22.4,0,0.03,0.02,0.03,29.42,81,,27.78
2022-07-19T19:32:00-05:00,2022-07-19 19:32:00,71.8,73.1,70.3,3.1,16.3,0,0,0.02,0.02,29.4,95,,27.76
2022-07-19T19:17:00-05:00,2022-07-19 19:17:00,71.4,72.7,69.9,1.3,6,0,0,0.02,0.02,29.4,95,,27.76
2022-07-19T19:02:00-05:00,2022-07-19 19:02:00,71.2,72.5,69.7,1.1,6.9,0,0,0.02,0.02,29.4,95,,27.76
2022-07-19T18:47:00-05:00,2022-07-19 18:47:00,71.4,72.7,69.9,1.1,5.8,0,0,0.02,0.02,29.4,95,,27.76
2022-07-19T18:32:00-05:00,2022-07-19 18:32:00,72,73.2,69.5,1.8,7.2,0,0,0.02,0.02,29.4,92,,27.76
2022-07-19T18:17:00-05:00,2022-07-19 18:17:00,73.8,74.8,68.7,2.9,9.4,0,0,0.02,0.02,29.4,84,,27.77
2022-07-19T17:47:00-05:00,2022-07-19 17:47:00,74.8,75.7,68.2,1.1,10.7,0,0,0.02,0.02,29.4,80,,27.77
2022-07-19T17:32:00-05:00,2022-07-19 17:32:00,74.7,75.7,68.5,0.4,5.1,0,0,0.02,0.02,29.4,81,,27.77
2022-07-19T17:17:00-05:00,2022-07-19 17:17:00,74.5,75.6,69,0.4,5.1,0,0,0.02,0.02,29.41,83,,27.78
2022-07-19T17:02:00-05:00,2022-07-19 17:02:00,74.7,75.8,69.2,0.4,3.6,0,0,0.02,0.02,29.41,83,,27.78
2022-07-19T16:47:00-05:00,2022-07-19 16:47:00,75,76.1,69.5,1.3,6.5,0,0,0.02,0.02,29.41,83,,27.78
2022-07-19T16:32:00-05:00,2022-07-19 16:32:00,75.7,76.7,69.1,1.8,9.4,0,0,0.02,0.02,29.42,80,,27.79
2022-07-19T16:17:00-05:00,2022-07-19 16:17:00,77,78.2,70.3,1.8,8.5,0,0,0.02,0.02,29.41,80,,27.79
2022-07-19T16:02:00-05:00,2022-07-19 16:02:00,77.7,78.9,70.7,1.3,7.8,0,0,0.02,0.02,29.41,79,,27.79
2022-07-19T15:47:00-05:00,2022-07-19 15:47:00,77.7,79,71.4,1.1,6.7,0,0,0.02,0.02,29.42,81,,27.8
2022-07-19T15:32:00-05:00,2022-07-19 15:32:00,76.1,77.4,71.3,0.9,6,0,0,0.02,0.02,29.44,85,,27.81
2022-07-19T15:17:00-05:00,2022-07-19 15:17:00,76.1,77.4,71.3,0.2,4.7,0,0,0.02,0.02,29.44,85,,27.81
2022-07-19T15:02:00-05:00,2022-07-19 15:02:00,77,77.9,68.5,1.3,8.7,0,0.06,0,0.02,29.46,75,,27.83
2022-07-19T14:47:00-05:00,2022-07-19 14:47:00,79.5,80.4,68.4,2.5,9.6,0,0,0,0,29.45,69,,27.83
2022-07-19T14:32:00-05:00,2022-07-19 14:32:00,79.9,80.8,68.4,1.6,9.2,0,0,0,0,29.45,68,,27.83
2022-07-19T14:17:00-05:00,2022-07-19 14:17:00,82,85.4,69,2.7,16.1,0,0,0,0,29.44,65,,27.83
2022-07-19T14:02:00-05:00,2022-07-19 14:02:00,81,84.1,69,2,10.7,0,0,0,0,29.44,67,,27.83
2022-07-19T13:47:00-05:00,2022-07-19 13:47:00,81.3,84.3,68.4,2.7,13,0,0,0,0,29.45,65,,27.84
2022-07-19T13:32:00-05:00,2022-07-19 13:32:00,82.2,85.7,69.2,2.2,10.7,0,0,0,0,29.45,65,,27.84
2022-07-19T13:17:00-05:00,2022-07-19 13:17:00,82.6,86.2,69.2,2.5,13.2,0,0,0,0,29.46,64,,27.85
2022-07-19T13:02:00-05:00,2022-07-19 13:02:00,82.6,86.2,69.2,2.7,11.6,0,0,0,0,29.47,64,,27.86
2022-07-19T12:47:00-05:00,2022-07-19 12:47:00,83.3,87.9,70.7,2,10.7,0,0,0,0,29.48,66,,27.87
2022-07-19T12:32:00-05:00,2022-07-19 12:32:00,82.2,86.6,71,1.8,9.8,0,0,0,0,29.48,69,,27.87
2022-07-19T12:17:00-05:00,2022-07-19 12:17:00,80.4,83.9,70.5,2,7.2,0,0,0,0,29.5,72,,27.88
2022-07-19T12:02:00-05:00,2022-07-19 12:02:00,77.7,78.9,70.7,1.6,9.8,0,0,0,0,29.52,79,,27.89
2022-07-19T11:47:00-05:00,2022-07-19 11:47:00,75.6,76.8,70.1,1.6,11.4,0,0,0,0,29.52,83,,27.89
2022-07-19T11:32:00-05:00,2022-07-19 11:32:00,75.7,76.8,69.8,2,11.4,0,0,0,0,29.53,82,,27.9
2022-07-19T11:17:00-05:00,2022-07-19 11:17:00,74.3,75.4,69.5,1.6,8.3,0,0,0,0,29.54,85,,27.9
2022-07-19T11:02:00-05:00,2022-07-19 11:02:00,72.9,74,68.8,0.9,6.5,0,0,0,0,29.56,87,,27.92
2022-07-19T10:47:00-05:00,2022-07-19 10:47:00,73,74,68.6,1.1,7.8,0,0,0,0,29.56,86,,27.92
2022-07-19T10:32:00-05:00,2022-07-19 10:32:00,72,73,68.2,0.4,4,0,0,0,0,29.57,88,,27.92
2022-07-19T10:17:00-05:00,2022-07-19 10:17:00,71.2,72.3,68.1,0.7,5.6,0,0,0,0,29.57,90,,27.92
2022-07-19T10:02:00-05:00,2022-07-19 10:02:00,70.9,72,68.1,0.7,5.6,0,0,0,0,29.59,91,,27.94
2022-07-19T09:47:00-05:00,2022-07-19 09:47:00,70.7,71.8,68.3,0.7,4.7,0,0,0,0,29.6,92,,27.95
2022-07-19T09:32:00-05:00,2022-07-19 09:32:00,70.5,71.6,68.1,0.4,7.2,0,0,0,0,29.59,92,,27.94
2022-07-18T23:47:00-05:00,2022-07-18 23:47:00,69.3,70.6,69,0,0,0,0,0.15,0.15,29.7,99,,28.04
2022-07-18T23:32:00-05:00,2022-07-18 23:32:00,69.4,70.6,68.5,0,0,0,0,0.15,0.15,29.7,97,,28.04
2022-07-18T23:17:00-05:00,2022-07-18 23:17:00,70.2,71.5,69.6,0,1.3,0,0,0.15,0.15,29.7,98,,28.04
2022-07-18T23:02:00-05:00,2022-07-18 23:02:00,70.2,71.5,69.6,0,0,0,0,0.15,0.15,29.7,98,,28.04
2022-07-18T22:47:00-05:00,2022-07-18 22:47:00,69.6,70.8,68.7,0,0,0,0,0.15,0.15,29.7,97,,28.04
2022-07-18T22:32:00-05:00,2022-07-18 22:32:00,70,71.3,69.1,0,0,0,0,0.15,0.15,29.71,97,,28.05
2022-07-18T22:17:00-05:00,2022-07-18 22:17:00,70.3,71.5,69.1,0,0,0,0,0.15,0.15,29.72,96,,28.06
2022-07-18T22:02:00-05:00,2022-07-18 22:02:00,71.1,72.4,69.9,0,0,0,0,0.15,0.15,29.73,96,,28.07
2022-07-18T21:47:00-05:00,2022-07-18 21:47:00,71.8,73.1,70.3,0,0,0,0,0.15,0.15,29.73,95,,28.07
2022-07-18T21:32:00-05:00,2022-07-18 21:32:00,72.3,73.6,70.5,0,1.1,0,0,0.15,0.15,29.73,94,,28.07
2022-07-18T21:17:00-05:00,2022-07-18 21:17:00,72.5,73.9,70.7,0,0,0,0,0.15,0.15,29.72,94,,28.07
2022-07-18T21:02:00-05:00,2022-07-18 21:02:00,72.9,74.3,70.8,0,0,0,0,0.15,0.15,29.71,93,,28.06
2022-07-18T20:47:00-05:00,2022-07-18 20:47:00,73.4,74.7,70.6,0,0,0,0,0.15,0.15,29.7,91,,28.05
2022-07-18T20:32:00-05:00,2022-07-18 20:32:00,74.7,76,70.9,0,0,0,0,0.15,0.15,29.7,88,,28.05
2022-07-18T20:17:00-05:00,2022-07-18 20:17:00,75.9,77.2,71.4,0,0,0,0,0.15,0.15,29.69,86,,28.05
2022-07-18T20:02:00-05:00,2022-07-18 20:02:00,76.3,77.7,71.8,0,0,0,0,0.15,0.15,29.7,86,,28.06
2022-07-18T19:47:00-05:00,2022-07-18 19:47:00,77.2,78.5,71.6,0,0,0,0,0.15,0.15,29.7,83,,28.06
2022-07-18T19:32:00-05:00,2022-07-18 19:32:00,78.4,79.6,70.6,0,0,0,0,0.15,0.15,29.7,77,,28.06
2022-07-18T19:17:00-05:00,2022-07-18 19:17:00,80.4,83.7,70.1,0,2.5,0,0,0.15,0.15,29.69,71,,28.06
2022-07-18T19:02:00-05:00,2022-07-18 19:02:00,83.5,87.5,69.5,0.2,3.8,0,0,0.15,0.15,29.68,63,,28.06
2022-07-18T18:47:00-05:00,2022-07-18 18:47:00,85.5,88.3,66.9,1.3,5.1,0,0,0.15,0.15,29.68,54,,28.07
2022-07-18T18:32:00-05:00,2022-07-18 18:32:00,85.8,88.5,66.7,2.7,8.7,0,0,0.15,0.15,29.68,53,,28.07
2022-07-18T18:17:00-05:00,2022-07-18 18:17:00,85.6,89.7,69.1,0.4,5.1,0,0,0.15,0.15,29.68,58,,28.07
2022-07-18T18:02:00-05:00,2022-07-18 18:02:00,85.5,90.2,70,0.9,5.1,0,0,0.15,0.15,29.69,60,,28.08
2022-07-18T17:47:00-05:00,2022-07-18 17:47:00,85.6,90,69.6,1.1,4.3,0,0,0.15,0.15,29.69,59,,28.08
2022-07-18T17:32:00-05:00,2022-07-18 17:32:00,85.1,89.4,69.6,0.2,4.5,0,0,0.15,0.15,29.7,60,,28.08
2022-07-18T17:17:00-05:00,2022-07-18 17:17:00,84.2,88.1,69.3,0.9,4,0,0,0.15,0.15,29.7,61,,28.08
2022-07-18T17:02:00-05:00,2022-07-18 17:02:00,83.8,86.9,67.9,0.9,5.8,0,0,0.15,0.15,29.71,59,,28.09
2022-07-18T16:47:00-05:00,2022-07-18 16:47:00,83.3,86.2,67.4,0.7,5.1,0,0,0.15,0.15,29.71,59,,28.09
2022-07-18T16:32:00-05:00,2022-07-18 16:32:00,82.9,85.5,67.1,0.7,4.5,0,0,0.15,0.15,29.71,59,,28.09
2022-07-18T16:17:00-05:00,2022-07-18 16:17:00,80.4,83.5,69.3,0.2,3.6,0,0,0.15,0.15,29.72,69,,28.09
2022-07-18T16:02:00-05:00,2022-07-18 16:02:00,80.8,83.8,68.8,1.8,8.5,0,0,0.15,0.15,29.71,67,,28.08
2022-07-18T15:47:00-05:00,2022-07-18 15:47:00,81,84.8,70.7,2.2,8.9,0,0,0.15,0.15,29.71,71,,28.08
2022-07-18T15:32:00-05:00,2022-07-18 15:32:00,77,78.3,71.1,1.8,8.5,0,0,0.15,0.15,29.72,82,,28.08
